tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
MASTER,pi2fs90ho4EBdHcZP-64M04m75p9qdsipI57-sp1YFhSvyo,전설의용사박위림,509,717,711,False,False,True,False
MASTER,4ekn1fC7aI6ywT14DViJISL8MSQ9POIr0TxzOVj2rsVRPD8,C9 k1ng,483,72,37,False,False,True,False
MASTER,npvdegUTqmBWbJ4zUa2q8UIlavBISZvaxTLGR4a3VpSqLFU,Lego77,478,351,259,False,False,True,False
MASTER,djLXa7-sbWTibWepGvLHapbVxWkPdCbX7JLYuR6A-3gfZw,eimifukadaaa,461,240,181,True,False,False,False
MASTER,RKy6GqDOYXL9OWKMTta7rAgFt3dbKd8ktK9xb2jEOsDnhjM,팽도리0114,458,430,373,False,False,False,False
MASTER,1VFBJk9cTFQHrOzkckeFjhC39hZBBiluMVm-J9hel-8XRN8,laowu,454,288,202,False,False,True,False
MASTER,xWu9Mez_MLsq_3v-Ipg1OEvWAi0o_ZuFwMM99_BQe0A-NlI,나는 노인이다,449,730,629,True,False,False,False
MASTER,EDa_ji-tEW662R4Q11nhhJszsliOIelY3ktTslqNFGX-VAo,라멜마끼아또아,448,610,598,False,False,True,False
MASTER,CKIeNKMVIqNiSJ21yujY45l3ZY_dZJb01cFLGuI0P-h4i8M,달짝지근하다,446,465,389,False,False,True,True
MASTER,EErNkyQmYri_IMhvR3VSIoprMuD3ewosgGpTeSHAUflW_As,Mocha,441,840,855,False,False,True,False
MASTER,FyHfLVzx8Sei2I5xQ26Ek3ambtwU7D5QfiQUbpGztUQNWCQ,23232333,437,264,228,False,False,True,False
MASTER,i_Zs0OksyItovWNZK3BPzds6ydGCwFlGoss4wHxrsRZqsw,Let start it up,435,228,199,False,False,True,True
MASTER,awbxQPUXLnf9UrkM37dFprc5eakUW7mRMaf9p2QIaQsssjQ,Autumm,418,283,197,False,False,True,True
MASTER,w4m6bVWYCN9Un8eU16pN-XD9bmNpkkgB_H4BHGyNL9j5qIA,하 멘탈이 터진다,417,822,798,False,False,True,True
MASTER,pvbmi0nncUUNUGgkJB1eWBFchapZnfXhmk6DC7fGUEgJpxY,군밤군밤,417,282,216,False,False,False,True
MASTER,fYZkkQD88061YE-rNrpmLa5QBcLpQYT9h2doKJFVkZG-WLE,wardboy,416,373,315,True,False,False,True
MASTER,5T-aWq5cpQeuc_6vNpbO29VYrPNyZEVro-WfvI42xNwjvy0,진지하게 대하다,414,533,441,False,False,True,False
MASTER,F3oZ7qyLpp33KlBRm0ZKeFpuSlf4YMvAQpaCqmevZsnD8Is,한바다숏다리,414,659,621,False,False,True,False
MASTER,z7zlMvdgbj1BJyz1SxkS7wrpHkGf5GKUV0sY2IrlMEtUqV0,whisper snow,413,1021,1007,False,False,True,False
MASTER,sFG4YXGH9aE-T6tL5TnNtaJowQXXgKyVCiMzAMMF-IZQnQ,bu pen ren,409,1294,1257,False,False,True,True
MASTER,OrW9XGthyQckbI1zGM71qY5ld34PHJ2-edq3Agfmgt9hag,Itsokwillbefine,407,1121,1069,False,False,True,True
MASTER,13KZweRgW3vh4kaw2FqtnEdZ7EEp7jnUSHuE7Kc2QT8EhF8,52181,406,381,265,True,False,False,True
MASTER,WkV3HwakdLg2wvxekSJlumqX26tiE_mKB3Q5FHxQv07fqPs,율천고 최현우,405,236,231,True,False,False,False
MASTER,vpZz7bRPTdb2ApZSeiKU4e8qtvC-yambbfOyfbgMC3fzp20,Gen G gyuvee,404,1251,1225,False,False,False,True
MASTER,3Cq6AfR34qPZPNRIyM9fB7sn23l-Rfriz28YNEIhjfTwa_E,BAY헌터,403,565,490,True,False,False,False
MASTER,YaNIidPOlG42ieOBUUKK6LtRqGUzMTHrchdsU-CyzIsOWc8,마나가적음,403,464,410,False,False,True,False
MASTER,h_qMsG1bjnvpL5h-L0XfU3Yr3KKPOf1VNdiJQDa9Jp94nKQ,하 퀸,402,394,344,False,False,True,False
MASTER,QFSeUTUfkto1gq6YwXz8CUmmyTn8Ld5BSeZkgsHmWggaDdY,원일2,402,279,203,False,False,True,True
MASTER,azEzroKWDrWd3SZJaP8UefTvze04HD4Bl_dotz_lXsz9lA,공찬박,402,164,122,False,False,True,True
MASTER,V00E9pbDphqnkfx-5WPc9N5I4ijkqVtqZXXZN5bgxaFd6jo,Huya ZhangSR,402,271,189,False,False,True,True
MASTER,0lzlgiHcTjIu9Y-tsekYntqWkg9J5_tXjGCoKQbbEHm5Zww,Heart22,402,817,765,False,False,True,False
MASTER,4QYXGy1JFUKU1Npy-CWRqYckoT598BrDNPLgCZeQwdAAWnw,zoe fan,401,256,209,False,False,True,True
MASTER,nOxrVlN5HklHFiPC4We8s0a94zzHtPAvfV_UrN7mT5vOJLU,PAKA fans,401,1092,1078,False,False,True,False
MASTER,EPSyFQ-NlL8mkF3hg_7qN8Z8qpVBAotK_ntkEaPdPzrgvro,수영이 남자친구,401,79,60,False,False,True,True
MASTER,-K9nHaJdB2NdFynezFg8zfz8lngCoCvh__3bTVljW9Z2_F0,빵속에 순우유,401,802,766,False,False,True,False
MASTER,RAS4l2i-gqwh3pOd8zmSh3n6cChDxQSx0JBhYrLQenUrfI4,룬 곰,401,87,70,False,False,True,False
MASTER,ASfVRRwdneTdEvDoY51PGiqZMAw7OYShE9z1VgOq4L3NTdU,김주동생,401,375,307,True,False,False,True
MASTER,v02taApD01-Ba2rvqLBjeIAH33dYjUnLh4-qyPanBzutLr8,LaoLiu,401,982,991,True,False,False,False
MASTER,ZXJ92D6wprfYMf13GStSl9WlNMM8HlWPbW1TxmuXWrZ0IQ,GARANDO,400,387,320,False,False,True,False
MASTER,vsMi5MNCjIvUMaQDJ-73giC1gMz1QV4V2wCKVWNBKTbY1Qk,My Treasure,400,608,581,False,False,True,True
MASTER,uGLoFSUJbOczmNS7WloDWB5ucEOIeFerliczB_dem0y7wEo,물에 젖은 장작,400,477,368,False,False,True,False
MASTER,NPMckiYCxwWhHpKgbcLoT9BTawM4KQj2M8EFyZISHa9joAM,fatfat,400,561,515,False,False,True,False
MASTER,-Sgrm2-VdC7Zv_Q0OOMyjjDscD6PrdMt3ojAtFIFL6FhqA,Daylightt,400,872,826,False,False,True,False
MASTER,iRp9ewjlVEwI_dBhrsYgNXx0pBGGsYGSbcNivDw_HFqiJaQ,Jin Air Senan,399,957,1001,False,False,False,False
MASTER,1BcC5t22eHwYGGFh5Gm2BeqVNptKD5I247KHx2cp51nHdw,에잇세퀀즈,399,278,253,False,False,True,False
MASTER,LSppmBfW_sOMXQbRmw2fR7-PpqVGb7vooiv5qTetkS_4wyg,갬 성,399,596,583,False,False,True,False
MASTER,I426VqsEl4tbJWY-OOQanz5L07k2FQ2tOuFDpHH_ioMXs-Y,금천구 칼날주먹,398,561,506,False,False,True,True
MASTER,DMoqe4WDvqtgghZHtZPVbVfJ6JPcypRvIgiTK3RY7MTxfdE,신영통 여진구,398,207,147,False,False,True,False
MASTER,Tv-re7aPEoW8AYcW8m5R-xGtyQ0meT5ScaRlLPUQmozEeuM,LUCY0556,398,613,524,False,False,True,True
MASTER,3PGY8m5LFhxDOedzOGfXClBNwP3I6TTpvq0ivA2E5_C_Djg,53666,397,988,983,False,False,False,True
MASTER,M3pixy54o9AZ8_C2-sIBmAART_wBX1ieB7ttmciBDsQTUOU,Blocboy JB,397,415,309,False,False,True,False
MASTER,7TyO8OqECfGaVqZsin2sm-hwp2wAnw5GoVKJPdjsHDKCEg,명문고,397,261,215,False,False,False,False
MASTER,1ktnutnJT9IyLGJnvKdCOPf5AoU6Iub0Tbs9uLs0l83YAt8,Runaway Bluff,396,523,447,False,False,True,False
MASTER,IGDiB4Pl-zWArAPWrokr20N8641jiUea-YbD7ZJxAoIK5g,기도메타올라프,396,461,348,False,False,False,False
MASTER,wSXlyNtsnPIiTdCJdf6ulu8VSIkxpCtA6XyUAxnBPindJg,신 격,396,137,56,False,False,False,False
MASTER,qc9W77HEbcDDal_oI7wmQMD7f9p_9x8m4Hq9Yj3okuVk6yQ,KT Windy,396,130,46,False,False,False,True
MASTER,I-HcuzgL3un9gTGo-_ehMZzZyyW1jR-RBxYNUKD1CuZ2VHg,JJUN12,395,366,327,False,False,False,True
MASTER,SVWoqluAYDb9zybo8aQWoLuRFN1qGOXs0LXaG8_aCtjUSTA,정순이,395,410,337,False,False,False,False
MASTER,O3TKdoZMgaNzDqrPonXbB-dYfIyVFzGYa0fawM3EgUs-hug,아삭아삭아삭,395,105,82,False,False,False,True
MASTER,LsAT8ilvFZpnVBAV9kzYGv_Qrvy4xW0mZ9R_U_zMYx-sDV8,PERFECT NJ,394,107,87,False,False,False,True
MASTER,sRVkhvAcjkjNe8OABd1YWZATRbysJh1-p_TPWR4xWuUKNjA,cs 쩝쩝충,394,325,242,False,False,True,False
MASTER,eO0Zsj3MDPpSb-T736oyGyFfBYfAAmc9vZuypgL-oUkHRQM,내가좀더잘해볼겡,393,661,605,False,False,False,False
MASTER,oHbfcQr290ZUohstcMEUCR9XEmbvLypiPX7GDZ6iwzhB2N0,다음포경은나야,393,822,840,False,False,True,False
MASTER,Ceihgq-nvPK7O5_tZcyhZKykyVjTHyA5PdksJW1vBjIR9A,비비고비비고,393,346,265,False,False,False,True
MASTER,XPPk5_YYj9ybuuGFWpc1p8H5-HdvKRcnO9Ulp6HQK1uVceI,아이타이,393,309,241,False,False,False,False
MASTER,agU4TgQtpHT26h3pA9ePXIaLIhmKOnKWKAROvSIL21b6Dg,똥쓰레기컴퓨터,393,304,279,False,False,False,False
MASTER,PMdqwKI6Y2Ew_kGWVtbcczorjRL7mnN4ObfNzR0l2BB2Zw,니만노련다,392,790,748,False,False,False,False
MASTER,X25JyILgI1mjnZdhPnrZHHANGP4zpDpeAkqJAJ_gDIprtp4,시베리안허슬키,392,1098,1081,True,False,False,True
MASTER,_5ygoGFkC5fkAn2iqzP2wrqnYYeeFWWgIEgQeRPPwU4IvWs,UOT JayJ,391,214,182,False,False,False,False
MASTER,dDjExRJOPX07iCGBKoew_BguaP88MGUVA8fiABUq7Hivoik,Jo BoA Fans,391,446,441,False,False,False,False
MASTER,T35aDzaXWZXKhbfg-funS_3OhqI0o_f_KBjnzml7bzrzsA,gets hooked,389,731,675,False,False,True,False
MASTER,M5EbXxmYxOY8Wz2X3Nu6ePDzI0hZwOmvjohqgHzsgiiTMs0,그마달고롤접음,389,187,86,False,False,False,False
MASTER,ZSCjyuansmZQM14t_Y6fThhZ1IaziqxDPXRMAQBypzlg21E,이성조,389,846,810,True,False,False,True
MASTER,DTWHT3PlAGRIKlH_5GaEoqTCN32_FrvaZyxEWyJEcplfiH8,노란원숭이1,389,129,96,False,False,False,False
MASTER,RJOzMvP3TqtrK0M_stTZnvjKBO3R7sLfYPpqbb66Jk5qpH0,haburu23,389,223,236,False,False,False,False
MASTER,RI2mPWYhvm2Vo0BGJsqHR7ARYnxi6GIeBSdN-FXFN3FA69w,Motiive,389,541,490,False,False,True,False
MASTER,yU99nmqth1qL5pNvgf6T32h4nqfG9i3T9TY1Fz4cA_eHGw,바루스 유저,389,552,495,False,False,False,False
MASTER,BetWuQILZx_Kocpka5dkGA5bYLmbhgp_hXBHXBnCfHprtQ,푸루루링,389,550,512,False,False,True,False
MASTER,A3kV3QMgL_ZhNuk28U58W9PDr2baiODAqzc-SsIgEsjmJA,njzz,388,178,135,False,False,False,False
MASTER,gaO9Swpa_1iL77_RJTFjjCwP9_Ax-e8Fhq28GccNRVqkYRY,조용하게 살래요,388,311,271,False,False,False,False
MASTER,G_KzyWrGY6TImWN2dj6tYsEm3x8SVOPv7QICVlJhM1B4AuQ,나는 고기다,388,152,146,False,False,False,False
MASTER,IEOeqMqRDpq_Bc9uCq5e-lhS9rEIe7bHD280utOx2uxTuw,혜지와 동급,387,292,266,False,False,False,True
MASTER,dk9_sxuPwt_pVWGxY3ztO0szI73C6QO-5kdbGeCXl6rJMp0,트와이스 채영잉,387,418,318,False,False,False,False
MASTER,a1UxtXy2THJ8IFCRNVr-_hVFT9y2B9TMtDqRxifWk-zo0WA,도전자도전하는자,387,332,275,False,False,False,False
MASTER,178cTlAj9oNglARawI8eO_DSS_JSJmaKg9wszp6FwPfJ8Tk,리틀스트롱서폿,386,652,620,False,False,True,False
MASTER,mygbt0a0wOKIl8_Qqc4bFco8UB9fZMIc7fsBsEgYpF7SDw,술 사,386,527,429,True,False,False,True
MASTER,DofA6XWBU-sysK5EK6k1-LCKBE4lp2TXbYYKJZA3IwFlkrU,퇴근언제하지,386,161,129,False,False,False,False
MASTER,nUo7zMwP9bodjeu62IjxF2BOs0NasBJMgqWLkx5P3N8M4Q,예 진,385,229,182,False,False,False,False
MASTER,x-nx_J6U5rD54U20GCFk3UelRvzhViYtvqBBB-_nw4Liivc,행복하자고제발,385,344,297,False,False,False,True
MASTER,QQsLZObcPiEjqVhMmEB6x7ol7_mHH50s7ncFuRfbnVY1ANA,HoooTt,385,788,755,False,False,True,False
MASTER,D5fL7Q1haqOfDD-gtzzUadTN8qGvEbPDE-YS8T_POORk8g,YYYYYXXX,385,59,27,False,False,False,True
MASTER,lK0gZ2Ju3aRFJD3m_mK0-g2DMrgB0uT6bXSFyK8YCaeIzw,Lactea Rx,384,462,399,False,False,False,False
MASTER,jGqjWYCSr2M8tAqtIDDRzAKwIb0lI_aIpbZPV3z0aUDoq34,나처러엄,384,455,432,False,False,False,True
MASTER,ElK1aNwq0YmuGi2-HiJKP6HiQ761qomAFKZ-GKRQt4bqiu4,왜 울고있는거야,384,134,118,False,False,False,True
MASTER,lw1cZZTxkkX6W0ZURwRAzKraVQu__2uaQVhZQ1gHAaEN6EU,IlIiillIiiI,383,404,320,False,False,True,False
MASTER,Bcj-b555CaoVRAARdWbm57INcquzRz853X05EqftoD0glg,N1chts,382,196,147,False,False,True,False
MASTER,mXDRVgNKfnVJyIHwvldoEle0MlSE9G_sAZrcn-UNcZp-pw,빠르게  순보,381,91,89,False,False,True,False
MASTER,b-v8GwpdRGfp0e3XtQTCqJ10c4_b4J6g9XotzRzT52o2CJ4,구지곽,381,1064,1040,False,False,False,False
MASTER,S3IxxYO4CBMk4K0X-QkVAKePIeSORjmy-QewdV8_opHfp6c,qweqwrtqetgsz,381,203,137,False,False,False,False
MASTER,-PVkoY_5Le6NV-8he3zbY05YOozFe9bJvUTKKPmk1mk7keY,Pray continue,379,138,101,False,False,False,False
MASTER,jZQ9JeDWn8K1c5VQTZ0BwCVoLidWOaykJfqhbG-aMfq1ECY,choujiao,379,676,665,False,False,False,False
MASTER,JT8EIlHtc3OYEbxoHccrp21AmxHmqARQSS18y-lFCh8NewU,머리가 뿡,378,812,803,True,False,False,False
MASTER,ye7gZ3zE-Dv7iBXSEr7fz4ge6wXYsuyuv81CbR3qT50Z3w,SasgodZZ,377,174,102,False,False,False,False
MASTER,lpJyUi4JqnPJYRHhRvF5tn-XTlfCXGxUNDw1sZ9v267-yqU,나는개선할것이다,377,842,851,True,False,False,True
MASTER,4szpLbW1AZenc1_tM_bM6ry18Ulr2UkjLD5OGKYE6LVk2M8,Helenfans,375,563,561,False,False,True,False
MASTER,GEVSUtAlieltxLmPBUHOQGLhgjOJb07x6eSZC-FUq3334fM,절대 무적l,375,293,253,False,False,True,False
MASTER,d_hipIY_kd9NfNbTy2yOi0RJCDTyS3MHe2ohrfJM4CAxi4A,wanzhoukaoyu,375,1235,1235,False,False,False,False
MASTER,jb5Jbauwbn0fREsSVaoo4QE62f1xduahblYYTHMGsniJmc0,xiao qian dai,375,965,942,True,False,False,False
MASTER,7ti06TWD9N_UnwrxWJZfhNMgBmZ4Ep8-28xnC3-pU3nZI7s,부웅어어빠앙,373,230,146,False,False,False,False
MASTER,_sIegpsuLrhvTOmgYpkLkh0jIsT16w-7Kb0WF_fy7KZ1SEo,불다야제맛,373,276,214,True,False,False,True
MASTER,-LWSX8CUbpSp3mOJVR-7n0q0iKqrQUph-AEK1cD54-KDDgA,9 밍,373,181,151,False,False,False,False
MASTER,p3bTcl_Ft1MDVfE5wj6UQ4ibFpOApc-n4Mhr6rGvfMZf6ts,익산쉬바나,372,240,173,False,False,False,False
MASTER,9E2rB-B0XPAuV0CPgWwWTOL58m8QbIibBDo3z_7uBFo6FlU,kallout,372,549,567,False,False,True,False
MASTER,p5QRXh6td3JM8KsFDvp1iI0AkdLcg5hd8WukUczt0kTyvGM,갱슥22,372,148,66,True,False,False,False
MASTER,VZnRMYRHv-rQXfmyrDhw9q1sfO93zyJsV3w9V2ZcSIDk9zE,The Anecdote OOO,371,666,600,False,False,False,False
MASTER,LCJKbKyJeIdmHhXHYQVJ2TcTp0AueP5Qrfti9nbi6rajsxg,LunaLina,370,572,541,False,False,True,False
MASTER,ebYl982Ghkhreh_rHIhV2m2zT6voUNBeebR-kHNvqFxo2A,82인분 변정현,370,410,356,False,False,True,False
MASTER,j2Cz9nM55sOD6rKY8LIL6GVOOyxzaWeedN7_vj15Y7hWBqA,권기문,369,232,157,False,False,False,False
MASTER,qujkEuJoxOFe7KLCWOLwjcMVvnRxSTjgGpQYQfMeQQT_NS0,Once0again,369,874,926,True,False,False,False
MASTER,DKX6rmEQnUudXCQJuZrD4puKGD2sP5NDYR5WK17kRWflQgo,Checkles,369,1313,1251,False,False,False,False
MASTER,OQYseVi7IvUmSkgNIwlwEVV3JP-IJrIKUlgmwXpqV-Zqhws,이 커,369,286,257,False,False,False,False
MASTER,zJT3qXa0MM4W1xnG3NrRBDusR5pEcTYpxGZEy2ChIQQLXlY,Garveyfans9,369,861,778,True,False,True,False
MASTER,ue6Na4PrpTNpOgH5AtjW-k-2d3msnVejet_TlQ-gx44TtYk,Super Wanyue,368,424,344,False,False,False,False
MASTER,qUH_iOlEKW4chiHLekP4r6oferKq7RpjjdVbLmRdAg7gkRM,beiqiaofeng,368,286,208,True,False,False,False
MASTER,MJf78Dc7lxao6Hh8UWCQ6EnZzBfYP26B0vogchAASskCxp0,개구리중사바로로,368,1448,1435,False,False,True,False
MASTER,uebaOa4_2T2XZhIojof8NxBQXRAodLGYyAdAb2DvFuMgCIQ,오빠 수기 스타일,368,1022,1009,False,False,False,False
MASTER,biV0BO-jmhHDevxXvzzCGF6h8sClR94VmU-ugwe6LwKElso,Suzum1ya Haruhi,367,364,336,False,False,False,False
MASTER,VgnRGtiu0lssQfA6KpSPYWXu1K90YvQAc1TJEKFUmrqWZg,호성이,366,515,508,False,False,False,True
MASTER,gbBmxvwPB91RiXfrm9Z-H3_cX_G6Vv_Y_rY8trPgCKvjzN4,eign,366,178,93,False,False,False,False
MASTER,RATGd3n00nanO-OzOddKNFUAV2m17Js7KtMZxlYoT5g_dQM,DgodD,366,66,40,False,False,True,False
MASTER,rkPnoxyOuSwMYBCUqqZoiP8veB0QUEkMDKmeZ2XsGgEDRw,더높은곳으로비상,366,906,872,False,False,True,False
MASTER,vKc6Jv6ae2lZLJvxgjLGJ5gCkk8ZNEkU9_H9TneoOtN0QBw,정상에오를사람,365,452,419,False,False,False,False
MASTER,icz66gSqChcUWPUfIx9Wht5HmdraeW5YiFpvUo1bp-WmHw,시 임,365,108,128,False,False,False,False
MASTER,z7UcLN5X9paVtysyGUtSQG8BtKXdKzUhatDOE78xdsOuoCk,심심풀이 여신,365,922,847,False,False,True,False
MASTER,T4n3S-sue5N5z1Brn2ZUvkfSZXkeF5Part79rZ0U9BkkZlM,팀 동료 차이,365,479,478,False,False,True,True
MASTER,6afiWRLTAJlgjaD7jBVDUJOrH67c3ASHiGZFgkfpRp9_mg,낳고보니김형섭,364,672,629,False,False,False,False
MASTER,Fo-8jKa7R7ZGWsZHOCf4P4GTdFXUPT56QrH6xn67ChuNaGQ,끝나지 않은 투전,364,557,473,False,False,True,False
MASTER,1tt4Ba-s9FsWcJSV86u9MSh4WY8avQq6-iDMXd4zY-uxNA,치킨요원,363,252,223,False,False,False,False
MASTER,Yxrssn7Df9jqPB1Z3JZ9kIegHXLYDViNGRDT6gClLPVwxOM,Wohuzzz,363,213,131,False,False,True,True
MASTER,q67ewIaH7jtZdr4k4EmXLlxgprNXNKgrciOa3hkY2aNejs0,SANDBOX Punch1,363,457,415,False,False,True,False
MASTER,TmaRmxD5FlXQUIz_4EXYgRIllK8rERYqDIF3mni46REd0fc,Gen G Meaning,363,789,742,False,False,True,False
MASTER,v6xf6Lb5eMr275qhRfl_dywHUv4uWXJnbRBPPW2EP0Huyw,TES Karsa,362,100,41,False,False,False,False
MASTER,hDP8SMqxTV6rYVgRRc-nQH7TyeAP5jdrFrZ47asHF-kn1SE,A steel heart,362,942,806,False,False,True,False
MASTER,mdsSxedlxoJ0TMIHvV982q6UkrYAD5y75DuhCZPVxtYdnf8,Ybbaaskj,362,199,118,False,False,True,False
MASTER,ZmeSICCK5Iqj_k6eVIcNC5DQ_HOIiO9lXPlXICuUgLHDEdU,로밍가는쓰레쉬,362,238,147,False,False,True,False
MASTER,eJVYh4qybSEwbWNMrtPTbar5sIYpmenUUOrGEGHsepq8a2Y,me sb top,360,1038,962,False,False,True,False
MASTER,P0mb0ehAOiym1oi-zEmiUw0tv16PhjB77DhrudRuedKYQ5A,깜장이0,360,410,326,False,False,False,False
MASTER,HObCozXzcQpTXLf0BZTZjGK0LxcC3cQs298y4wjzVssrw08,한승덕,359,209,128,False,False,False,False
MASTER,oAJmMTWf8nxIXY3J38rXh7dess4vcY6RibVKMHwtmTFoGQ,끌어다줄게기달려,359,516,478,False,False,False,False
MASTER,0_IXgZZPYJEoObnxLWZTJWIbwcX__k5JYQovI7xF6iasTw,최영건,359,1130,1066,False,False,True,False
MASTER,gcK9NQ3kb4ZLa2W-DTYh0P_rjnLVHtgFoixNjj-GCjaD2OU,까비KING,359,331,314,False,False,True,False
MASTER,R6fpoCC9zNefzp-WL0NmXMHhmgmIZFfFZA7N0JaqeHeLftY,로펌은역시쥐앤장,359,1057,1045,False,False,False,False
MASTER,oc_0jRhcdqIG2Nya1ufOM-ZcZMqzv9hnjhsuCmgELn6-Wmo,담원 하리보,359,283,236,False,False,False,False
MASTER,zOSrElGydtZRyf4yBF5p3lqgBykJyYp1K9-HjP5Fv9l_Ng,압도적인,359,212,189,False,False,True,False
MASTER,BQ8dR43TkWlVM_K4k5UkPVgaPqT-E_5r27A08JRuLzttCGo,계인직,359,337,277,True,False,False,False
MASTER,GO3aeTyQqF4QEVBKUtublCEkU9Cra3UMNSf0g-0z7iuUcSg,Neahyun,358,301,272,False,False,True,False
MASTER,bFQAD057gIqO3iE8aJCeuXM5JiE4e4FVy-UYZZTIV0imOw,Holic Jayce,358,532,467,False,False,False,False
MASTER,RgKWMLI5Hr-92O4XWj1TeydcJhNqNiBDVBCpR2rRtdE6-30,군밤왕,358,297,262,False,False,False,False
MASTER,jNzt2LlB7jZNGEcTc8V8ARncbKDtJJAeec9Ji2wpaUEaFuM,혀늬요정,358,101,73,False,False,False,False
MASTER,TMDdMc_Gy7-ov3uns0BiLoGVRi96JOBRzX0glariYn2ByHE,레인가르 만월제,357,181,102,True,False,False,False
MASTER,ayxug7Kd-50gcnIhcJ07vgHOfe62vjNN1ie0qQ6XpYJo5ps,saLbo,356,456,406,False,False,True,False
MASTER,7wzyYpxm_UyI7kPD9gnQLx6FTF288D5LuipoY9iN9AWyBIo,Youxi bu hawon,356,692,624,False,False,False,False
MASTER,RxBR5aJe7PhhmerbgPT-dHOYb5riuQT67cmWsR6lOt0NNTY,Nadoz,356,400,326,False,False,False,True
MASTER,kZjAQP_lzD2uknsa-7WAKXzJ-Y7V8NGxm0J4CLThTYz7mlg,9th Wit,355,908,866,False,False,True,False
MASTER,pIgdtCdj_eczieJX8evjYWO3z4muZ4iwvDstEXVaq2mLORM,띵왕킹,355,57,38,False,False,False,False
MASTER,ZVU3W7mb4a1YA5aFhuNaA6WuYBBBSkSQXzecppDybQxpjm4,마가로,355,306,254,False,False,False,False
MASTER,SOfC7WaMp3KFpVxWlPP3VKcXkgxKCdCiWoqsvawRQM54ABs,xiaomaomi987,353,1177,1181,False,False,False,False
MASTER,PZ5zCP6emWOJXrB4Q_Qp97RHcrkJ1sUOnHpUfVLS2Bwu8A,minimaxi,353,342,292,False,False,False,True
MASTER,rRakZDsQU65L5omQriWgCLxtuuomzSZO8qon2fcUVtAz-mk,Bigkoro,352,644,644,False,False,False,True
MASTER,yuKzNddmVtlQVlxaZLfN5Ndj1tHWvfU1o4p6avKno6eH6VI,Sup is Not DoGU,352,293,190,False,False,False,False
MASTER,Tg2IH6vlFYKGunHgolARU4oxSI5VXKQknOrqULaRuyU60Fw,XIVA,352,144,73,False,False,False,False
MASTER,nZiKDlXEylPNah2FnzvmOUthSyTgGaqUSEG-5jXgV38JUJY,팀겜잘하는사람,352,762,661,False,False,False,False
MASTER,cVgKKbJO00DymCwrwJcFpSIzX7gxinQc0CHabXU6jlzdPQ,Toyz,351,281,266,False,False,False,False
MASTER,8Cpa_kXGuK_ebP9B99RbF0oI_k3kiGjlBGjnJ_Yw6LgElC8,Abbyyy,350,1054,1013,False,False,True,False
MASTER,TDDLI96MRr4fezAZRB5B7c15-XHDWVlwtAKzLvl4F-kkPA,Pilott,349,190,193,False,False,False,False
MASTER,vai5YLKPzFzARu_0nrlmoi-f6YOYHT_kj9HVCantqp6wx7o,ahxy,348,193,112,False,False,False,False
MASTER,ptsu7Y9sZfqgI-iyYn_6NeWoQwP7ZeZkWwaHZVp8DVmQ-co,다 거짓말,348,614,539,True,False,False,False
MASTER,VctKhhW5BXi9c-J64j0AKU0igD4wFlY731EzxpEGRrd1xrA,DEZKING,348,688,674,False,False,False,False
MASTER,Fc-64fR24JAwwrndICwGRjLiS6oq3pFIizNvGGU_W16_UoQ,아프면살기힘들다,347,283,242,False,False,False,False
MASTER,bGK6gKVgHGZKhuSv599Kp37LbOHmm_DFkLiAU0OTJXd2Lzs,taiyayile,347,296,228,False,False,True,True
MASTER,5SpdRgzU5dGHsyaEwUUp_37AWYDdD9-2cj5qbNi4kDx7I7A,yihua,346,295,205,False,False,True,False
MASTER,ggTpv4MidbxCdke7kpRhft3WOkjb76aKbhuycyoYovACBAA,쿠쟈니,346,276,259,False,False,False,False
MASTER,BITCNo1YlwtOrTYP7JzbBy-JCROZP5Hebq4tuM_LEcjpLLQ,Conahinco,346,564,550,False,False,True,False
MASTER,R-bLM2-T7JW8ECmgBXH9UF8UL-4uWqj78TpDkzRa9luZFjM,도란검사졍,346,151,104,False,False,False,False
MASTER,Rt4jh1RV2kx0WOmKvJOZURFBADjdLTrKoIM2Wv_AKCC4GPw,전민혁,346,577,539,False,False,False,False
MASTER,Q8q9xWpw2o_PstRcE1_se4Yx6Thuy_FzkdeiLeM9mbfDpLE,새내기 미드,345,820,785,False,False,False,False
MASTER,JVVUmc_s_yVudlRhR9V38g0pkwEevjIBfDUdXvG98IoHTfU,HeracIess,345,250,173,True,False,False,False
MASTER,8EBkQk3_paAC95l41UhirKtjZgI3-rb_g4szFoLq1kP_cIc,Queen swan,344,146,122,False,False,True,False
MASTER,dX-2JXblzRH7X-PgHNRRMgGXomtIzoe_eGPMyrJ4ehsAHg,존멋보스fan,343,1093,1065,True,False,False,False
MASTER,gnw_68x7rVNdJiLbWtVpN0OWsgmBjr1U8_FL5wek4WIZajw,SKU18,343,410,391,False,False,False,False
MASTER,0sGSxZ9Ps4Gtv7v_C8P7DuU4AWp0VYU_fb6QGftvkcN5znE,Milk show time N,343,903,796,True,False,False,False
MASTER,J4qgqydiMHTPoP-2-bTwyuFXpz_8o6DCyFoV7T795h8kCR8,SANDBOX Ora,342,673,604,False,False,True,False
MASTER,L78AABzrryyPMq3IGWJ7kvP3NZLcI7uHjPh9ulqpQOWtdXE,운전면허1종누누,342,342,284,False,False,False,False
