tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,yQTgxNG1Nxi66WhRNhdCjdPzhbfvS0LXu8UKTHPxhmS7gAw,aimi ailun,532,146,59,False,False,True,False
GRANDMASTER,oLrat2Wriij2fpBBFqCo4V3ocIm8ugwbzf2vTcD2cY1sDA,JunSik Bae,531,220,207,False,False,False,False
GRANDMASTER,w4RTkpxA57Jhj_Ymy9M9UoSWUfMHl6zIaPs28E7OhxihVzY,APK HyBriD,530,985,929,True,False,False,False
GRANDMASTER,ku6MFXlGEYsrtX8viNvtbnlSkCz8Uc1VRxB-cNZ8Xee4CbY,SANDBOX TolanD,529,1465,1424,True,False,False,False
GRANDMASTER,fLNRPOc8FwFHjl7Uh0B30rg7vpgiOnsweAV6pjcoPXymvqk,ITZ Mayumi1,529,255,201,False,False,True,False
GRANDMASTER,mqw_e8DsG7RAsJVjKXYoyUS2J8cDzavvN5QUCcUW5aEcvrk,동글동글 완두콩,528,463,372,False,False,False,False
GRANDMASTER,hEHrPyTU6u5ff9D4mbaUJa9JqMqYybvxlj3oQ-ZTgsH_XNQ,Upgrade 할거야,528,648,631,True,False,False,True
GRANDMASTER,UXqcaFfDKg-FqFqdWaF5240s0AOBNj-oBYiQBKJIqqD8JiU,DWG Inspire,528,196,115,False,False,False,False
GRANDMASTER,M_ZMScmDqgIwWzWKRqVHbqVpzhnps2_j-UPJ_WoD_nu8Wg,닭 쳐,527,412,396,False,False,False,False
GRANDMASTER,TnQs3KqcN65uesPwmaSRxobrpoTushm4l1nyIRckDVAZfnQ,울고시퍼,526,392,316,True,False,False,False
GRANDMASTER,0uE-6vDWizEKXhxag5UbVH70EOYSvqWPrLBHgqc5ez-PkA,분홍팬티다리우스,526,433,381,True,False,False,False
GRANDMASTER,kxN8pMlO_PW1w6x2aOvG9_tf8bulUDpAnOrQD1BnU95GGbQ,김머띵,526,150,59,False,False,False,True
GRANDMASTER,0D7if8oRVTJSsmZOHSMeA7t8Vs9xinSOXbcyhkh-MI_UOEo,SAlZY,526,573,555,False,False,False,False
GRANDMASTER,bwFPWX7d15Jws-9hjfjAU810wCLx3zWbimw4mCzw6WaIbVI,김성수1,526,825,847,False,False,False,False
GRANDMASTER,7ztF8l_BES_60eMkEKV40nLIS6RlUmGRqe45nJfsk8tsCzg,L1sure,525,271,247,False,False,False,False
GRANDMASTER,Gx48HyEgyFuhh7i3Il_QPBWC2v7YU_0kJYrTIJvWXzr70aU,나는 너무 졸린다,523,962,953,True,False,False,False
GRANDMASTER,c2b2qIesDstTYlqAp71kXhU-tB83YynM-m8G65oaEBkb_lE,redbluepurple,523,272,215,False,False,True,False
GRANDMASTER,nAq3Fbxtn0Fwfab4UgWiuPfLU8l1khg0A82swtNjNyE-34w,APK HaeSeong,523,586,527,True,False,False,False
GRANDMASTER,OGkySQSFcu2pQBbWcmAQt221FXPTjkCLxpaEXCMIRO42S7U,밍 9,521,518,413,False,False,False,False
GRANDMASTER,FZb_ebVyZflK7t8AVGTZL1xlLTKqcBDcXgtutweYTTGvoQ,날뜩한 칼,521,373,298,False,False,False,False
GRANDMASTER,_Bjw--9Wlxe7dQYW7bjlMrFPH4n7KF-i7PhQSF5tsHrNDMU,Save Youself,521,553,546,False,False,True,False
GRANDMASTER,q2h411_smNP9W1WQf3kAMX7n4mZ2rY4-HtYZnKZPIDeGIoc,Clever7,520,917,875,True,False,False,True
GRANDMASTER,WIV75X13DiGKU1WYUYFynIu_C_RbPaa8rTa_PixonZ9ux6s,greed3,520,802,742,True,False,False,False
GRANDMASTER,rYFY0jMoPWgsMG7ce3B04vX3ksqtVOJgaXR5cvmWw-33l6A,수입뿌드,520,812,717,False,False,True,False
GRANDMASTER,7uB0Q8aWGpNt4IYPa0v3qUdeTbG2lrtH6jLW-aMqtuv3uTo,iliiiliilililil,520,1131,1035,False,False,False,False
GRANDMASTER,tq9aoXdHh4Pi7Zj4SWlWJSkaL-FixNo1UwZcK_DOL4yVdZI,롤오브레전드1234,520,501,439,False,False,False,False
GRANDMASTER,7UrOvU-9L1KCIB5RYMUTfrMPexesSOH1qM9U0dTxB1YJJw,PSG LGD Maybe,520,1093,1086,True,False,False,False
GRANDMASTER,JPVUOeBFXpjqm5nKW9pZzpwlwQp__IfEpyFgT4AtvKE_1w,불다이아,519,227,165,False,False,False,False
GRANDMASTER,7R3aAhFRTmoXjBZC7WfpqiVfE3Ibs8SBGfulAJJ9d7B2Y-g,Dracxar,518,316,282,False,False,False,False
GRANDMASTER,jUoKdL5L5rD8luYJIuCLnXHYsvEpyb621T77MkppC9A50UA,Shu ying,518,463,398,False,False,True,False
GRANDMASTER,9kpW6EatmqeEMTMSxsyKO90ozfGRlBsaVO6QKeMqXwVaN5s,why me so diao,518,641,627,False,False,True,False
GRANDMASTER,DGo68g4TElQfy6SjMyW1RPy-fF8xeBP6rhRsyVn-BPSl7Q,몽키  D 짱구,517,526,489,True,False,False,False
GRANDMASTER,YBJD3MdUNwJxqhn8nc7KgBV-P9FfEz2f1_bun1VUSii8XQ,KaKaoTV 민식박,517,343,295,False,False,False,False
GRANDMASTER,nXKhkeISAMZZNIQLx3P3tlOPJAkgd8iH0s9JOlCe8O0wjA,ssssssssbbbbbbbb,517,543,448,False,False,True,False
GRANDMASTER,eC91MR13kW47YIwfRCylL-jAzEN3PPzaxke_8bgWN4StenA,팀원에게폐가되자,516,798,710,True,False,False,False
GRANDMASTER,IVgWW3nLMMApoebmk9RHDj58-Q6M6xttU-oN-zPy7mWcMKM,마토공주,516,1123,1101,True,False,False,False
GRANDMASTER,Ij9V19HVG4aVH0m9JPUqnIm3VEjioXzRzBQCYNPBBBby21U,인일기벡,516,286,248,False,False,False,False
GRANDMASTER,9avPaDQ09mSENMBmLKDvhk74qFLW5ZxhsSUo-kXsFq1L2Dw,wefkop2332,515,252,201,False,False,False,True
GRANDMASTER,GgIElavISCsopZK1UILMlHnoBqolliFllD0_lVN7Fwg0Zv4,yu he xiongzhang,515,149,59,False,False,False,False
GRANDMASTER,SY4Xc01m0UL7BI5ZchPiYPqRbHvjlFVPhpvmND40H-DhiA,쫌 하는 남자,514,504,433,False,False,False,False
GRANDMASTER,DROVGLOrzXyzWOPL8vFeZOYSGIt8RECrRcV5JkG__1hnYZw,야채부락림,514,63,55,False,False,False,False
GRANDMASTER,av1wWgDN4P6wcHEJX2oqInTdhM9Wo0F-JsiiLUwmzPOnqW0,불 같은 나의사랑,514,261,179,False,False,False,False
GRANDMASTER,B_iSPM7Pte4rk5Fcsq10aSWvxLv5CPssVBn7L3Vyo3Y8h-k,Sophist Sage,514,237,126,False,False,True,False
GRANDMASTER,On2RV3nUuIUlFuKeOVSq9I0OqM9QdvveEAg3rYvSdUSQLLw,KeSPA,514,690,638,True,False,False,False
GRANDMASTER,GibDACiINu_0TQ9EphFBk8eigA9w3BteBoNM_VjE9aNhaT0,울다 나는,513,246,135,False,False,False,False
GRANDMASTER,R6CN_1EFXTXRRt799AxKShz8Nnqw3-UNHVU-NffH8hG-WGk,진쏘뤼,512,455,405,False,False,False,False
GRANDMASTER,CK8qZmBtjltNI7sXx_FE9gHb7We3e9UsmKt0a3VhgZhCGTQ,이도류,512,906,925,False,False,True,False
GRANDMASTER,4R_tbyIL4XFTq8X-s_oyyI-grSjBf4QxokmM1SB_AJrBg0g,케구리중사개로리,512,647,638,True,False,False,False
GRANDMASTER,ppKRT5DgEmC3o2XupSrHpuZsD5NLZLDXSKNhMHY-OS7ylg,Decomposition,510,841,787,False,False,False,False
GRANDMASTER,Y5MLz7gvPC6S0X8H9snlwQbu1V42p7xTixYpv-Orkq93BsM,오명중일명,509,899,803,True,False,False,False
GRANDMASTER,6C7hUcZbQVR5oHQhZeA-wVj_4n6lwECF3tEKd6z6mYB_sQ8,YzzsCwtz,509,1026,1001,True,False,False,False
GRANDMASTER,Gs3hpgGz7N_X6yjzrqQUE-V75ubZ3n3O_Xv5cm9cJoByGU0,Remika,508,685,638,True,False,False,False
GRANDMASTER,_RdJPHUWFLkcXy9GuUvZwgDG0_t41VfvctStfmv_O0MJwvQ,상상해봐 내 wink,508,308,291,False,False,False,False
GRANDMASTER,J-LHDHyqoTb_wnt2U3okO1eyZ_9VXLaaULU7r3hK3tzSDw,쇼진삭제취소제발,508,473,413,False,False,False,False
GRANDMASTER,RtoSzQE7VPgW8k_Cta2-Z7Y-xkXIwc362xJzYHQ_yuxmSWs,happy   game ,508,1151,1100,True,False,False,False
GRANDMASTER,gVGWtNf8G6v5Ce6S_SS_taMhi4K-22R_c7fdzFp6Mq9QFA0,zyxnsb,507,346,249,False,False,False,False
GRANDMASTER,VUTru19QD5D3e3OaRC2Z2LiBkgNGf4MnVxv3oaPXhRZ8Ljs,새루는 죽었다,507,278,228,True,False,False,False
GRANDMASTER,8W_gvwxcaips_Itj1OyX4-MpjT1_M7Ut0KgK1xXubMar5g,Sweet Dreams 0,506,294,276,True,False,False,False
GRANDMASTER,-vnsbU_idct-M1hqkvctKMWdzN2xa_acAMDdohiI1Q8Vj5U,Kerberos Go Sky,506,985,868,False,False,False,False
GRANDMASTER,8bVsIDTA33eBIdf_w9DpUyDIxKZiWo1LGhQQ3icFOqfOYic,wo wo tou ,505,429,331,False,False,True,False
GRANDMASTER,c8Vju-3JHjZiLHeYwk7VD9GSKQBrhboZDARf1M4apGhXfFA,유달산 번데기,504,586,502,False,False,False,False
GRANDMASTER,sWshA_kD-3RiH4_eF2FH33eSFZrGaPlhYZbhjvrqQw8q7Q,4seidon,504,264,271,False,False,False,False
GRANDMASTER,10BGQJP2MRhhUN2Keodg7p8-LXxbrjrFNaKW9H9_9TYSaa4,ihihihihifg,504,558,465,False,False,True,True
GRANDMASTER,B80w3VL335__ErU5oOSCnivqzeO1IxUAe0qoCZdeIRgtCQ,버느마누,504,793,738,False,False,False,True
GRANDMASTER,2YfazJ4Ejvw9AT5vFUEVgP3Fizx8J-nQhIj3zA_uqrIBKek,SANDBOX Ice,503,1082,997,True,False,False,False
GRANDMASTER,OZ6Q1bxoo3x-UWOHslUn3L8X5bLhMfua7I--2LR-mi0uXmU,BF백룡,503,230,190,False,False,False,False
GRANDMASTER,plvUf0zl6g8gor2vKF1W7_zSqUwVf1Bm4j6vReY4oJs43Rc,Lucile,501,361,254,False,False,False,False
GRANDMASTER,c92LWNpzFXzgqFRAnqFQZ5HL8Gg42X9OAL24WW4UOPPWEWk,niubaichuan,501,792,650,True,False,False,True
GRANDMASTER,Pcp2RNU8M0N02BizdjotWIG3H2Es8YGRfQtIqUi36jEG9bE,poiqweuioa,501,1000,985,True,False,False,False
GRANDMASTER,nAVWKyvCW5XbYAfxmAPG2eNgRaiojsqlxNThiY02qbv73mA,Gen G Neat,501,1186,1117,True,False,False,False
GRANDMASTER,Sd7Jss6p7XpoEdoHFc-OQiaa6nE_45jgcYMiHIonkP_w6lo,2대3 마인드,501,1082,1039,True,False,False,False
GRANDMASTER,-TkDkzIfqLIKt54sfFtFSoLaXwkXrmpb2gw3AUIdO2Fqww,냐암1,501,790,755,False,False,False,False
GRANDMASTER,u03asv0bovpK9wy4pcarEs5cegSHCY8_XCYgaeXKxCDFic4,권희원뚱돼지,501,110,28,False,False,True,False
GRANDMASTER,QifNF2hUcZ2OFacrewxKraCADvAQvinjOw8PKMUBKeQyJQ,RsF pi9,500,300,251,False,False,False,False
GRANDMASTER,R53NOq73mOtZmivmKd2qWhLNJ--4OKBJvG0kZl6zNGySopQ,Eminem  2Pac,500,319,229,False,False,False,False
GRANDMASTER,UrRT1DEkqOmVC-JHcNv4dHLghKP_HrvdVqw1TKldVAGkIZI,zxcrawqcx,499,581,521,False,False,False,False
GRANDMASTER,KgHVseP-lLAFTlE_qet8XwJtYZfvyYhlt7GKx5iR8XXH5Z0,으악윽엑,498,306,285,True,False,False,False
GRANDMASTER,igBmY1lZ_2Su5p0l1p_KT_PvXeYmLnAeBqQ0KdSM7v_1VZM,샤오 쑤,497,1471,1453,True,False,False,False
GRANDMASTER,cGQ_nY0oTg7eYf_oVneI66nQqlfj-GJqMA9f0_NafdedbUY,1874,497,1235,1214,True,False,False,False
GRANDMASTER,_LvCur492UItL_SWFlwjqWtJnFZvQui8PkGTIToHoDUmZA,Athena1,496,779,788,True,False,False,False
GRANDMASTER,u5ftOh1kCQkK1VYOujI0hbg5tG9yiqQ82ogwQRKKnKvgOKk,문명 소질 의뚱보,495,354,262,True,False,False,True
GRANDMASTER,SoYUi-bqUbx5qrhZn7MTidzzgEiFthPo5fc_JH-Yl97zHJI,PCS JG,495,412,370,True,False,False,False
GRANDMASTER,OV_KJ0pxy5uTZPrnBop0Dm6_2SO0jwkbhqZy2kHS09X3Wfk,골목대장 태훈이,495,225,216,True,False,False,False
GRANDMASTER,RVp-Wz5N6zRakceVHMkPGknef0JL1HABHVeJufVhqgrA2Q,1게임 1분석,494,717,701,True,False,False,False
GRANDMASTER,kAVdkuYFVHvXVdMDfbARQc2Wv5uHZYHPw0osy_rtqARfybs,정은아무의미없다,494,126,121,True,False,False,False
GRANDMASTER,r1HjnN8PZCOL75qBVwfDKGof1L5IENM1Ffhayf_HEKJ0MR0,hlc,493,2011,1966,True,False,False,False
GRANDMASTER,OzBuBoxYSKMLovATb2dp3ybosIKAgw8hbHvTjhKpxa69LIo,Autumn Street,493,721,685,False,False,True,False
GRANDMASTER,Q9S9dNER7YExTQGfgp0Azd-kSFOZ9E6AIZn3VYmYtBJBOdo,몽상 스퍼트파,492,337,225,False,False,True,False
GRANDMASTER,BMO1Wi4FEsXBGl4wvxXbXsQo-fYxARFlHMI4-GZ7r1u-jA,큐티뽀짝우기,492,542,483,False,False,True,False
GRANDMASTER,McMzLOyeWzwlgOntnKhfoK1L-TvbxpG53gRUFfymtkOnF-g,SaltfishKing,491,1048,1056,False,False,False,False
GRANDMASTER,-DdmeqSWj8ZeYBynNlLTXKOhApwOrarlc4zL9I-sWfT37WQ,raindrcp,491,221,186,True,False,False,False
GRANDMASTER,jp5eT9ONL8WylE_UI-6iohcgcXhhB3kTqg4SlYIToQ1kysQ,돼지고기삼형재,491,526,518,False,False,False,False
GRANDMASTER,g9jtRgApKibV08ANgp8i1RCc6QpLFbxrggzzFYoMFo6R0dA,idk player,489,78,51,False,False,False,True
GRANDMASTER,g6N0VSaaqvmDJNOirgEafhXPDAONubqeYAoGCHuDDvDgKBk,Blitzkrieg Bop,487,339,229,False,False,False,False
GRANDMASTER,pZpxkBY1w8z_fao2i4LzgbE0KE22iNCD6HPT4w7YEP6ZnDQ,zgwdxwb,486,787,692,False,False,True,False
GRANDMASTER,lGlGA4K9wkwrWwvGWQfDgCGVU2WCAlQ5Tdzl9CdwTAeitlM,Hqy,486,1262,1240,True,False,False,False
GRANDMASTER,z3DhORJJF5_Mpr0PEuRIhkuSF5osQdNEzM0tuPtJZmbEgQs,담원 FIame,485,1376,1393,False,False,True,True
GRANDMASTER,ZY56Wq5rcsgv5HxEvxp-GSLJzsR1TorbwUjtq47k5tRbyZs,현우키우기1,485,715,687,False,False,False,False
GRANDMASTER,cgTD6eBB5BfpVc4nugJRSWFBc0juRbyPnaFGMnxR1r5N82E,Sniv,484,1133,1140,True,False,False,False
GRANDMASTER,a52SfsN07WMU2PTKu3wE7xCmLakqUmqSVAjtwUjgYYIkAQI,유준나,484,513,474,False,False,False,False
GRANDMASTER,nRLmjui8hkTxcs6PACvkKhO2Y7XAGOkTTJb4Jx4vtMOa3g,Eyes,483,1112,1077,False,False,False,False
GRANDMASTER,Upp825kCSEqvYPO0RN0ASTLKWf1H8HW39h0Mnv0kPIcSeg,Fa ryan,483,636,646,False,False,False,False
GRANDMASTER,UL0_lxMSEi1Y74Q4VnJ8D3WzXdCTOjdyhwYA3QDM571kIWw,zi존china,483,599,503,True,False,False,False
GRANDMASTER,O3z3K_Pcq3qcgkpEClua8D0n_tK8HGcDugUinA2M3Aw7mbE,믄똥왁왁,483,1007,1005,False,False,False,False
GRANDMASTER,8bza_kiCwmk5YUCTl1fmHpy_mEMUrS4Fdra4heZuw5w2jg,한화 큐베,483,1116,1131,True,False,False,False
GRANDMASTER,XSYZeJ8RhU9ZgFM2O4tn4qx-GOjCvEZUmjrtF4JcgMSTGxg,P L Xxx,482,1297,1264,True,False,False,False
GRANDMASTER,nwukA6cMu4v8AcAoDyxOg1XvNHP2pbJ5BnN4NuQlpKBf_Uw,현 솔,482,330,238,True,False,False,False
GRANDMASTER,H1FoVC1LLNvkm9nRN3WkryCsi7yVDAX65KXV1oF0YkBk0g,세체닭가슴살,482,183,188,True,False,False,False
GRANDMASTER,NtqmcA_ghFnZhDl19ngrpwhXYeUn4vuovirbzYrxMZbEyOc,갱플랭크 서폿,482,157,99,False,False,False,True
GRANDMASTER,2jN1X1ehXk_EYti40NQfRYFx6YCdm3RqeWKUFdgJBGDZaQ,Ola pessoal,482,544,550,False,False,True,False
GRANDMASTER,7Nx9HPmCvhdASGtqTmw3h_jLEm5ZOOaQ7ziDkB3AeFV4PN8,MFOP,481,474,472,True,False,False,False
GRANDMASTER,PU9-B-qvs92UmVbbk-13pw57JoY0V7KFgYGkEpoLBTIclg,30624700,481,905,919,True,False,False,False
GRANDMASTER,ud9l-kS703Qev-sKZlpzX6XGU7XZsD0tDLQ-Ei1XNZJu5-Y,hard sad,481,783,744,True,False,False,False
GRANDMASTER,H4dfmcck9_6FzAbxxNuSnxmM8fYKeFjTZZnPIh7cFdgq9xM,항복 왕좌,480,634,543,False,False,True,False
GRANDMASTER,uPSXkNmaIFr_cA0nBNZ7AFiIztjY9jO014gYTNGQsJxh8m4,jin zhi tao wa,479,308,285,True,False,False,False
GRANDMASTER,tDuhjJNqe-byixtEe_QJFOJRTKwjC-Mb3Uzs7aSV9DoCbks,sundayscomemeda,479,570,476,True,False,False,False
GRANDMASTER,odtSZeF9w0CKjOUhcrW_9JgI_gYpTCT-thWoWPGGQEI8-G8,최고의 고수,479,618,530,True,False,False,False
GRANDMASTER,tIOcNtKp6EDpHvCqNCavMxaRH6UQirP2BAEoNkJVcp1QblA,샤크샤장,479,230,202,False,False,False,False
GRANDMASTER,OnLr-PYIAyuiLQtVmFVJm1_hIOlLmDN8SuFF0lKklKP5aOg,MIDKINGFANS,479,724,716,False,False,False,False
GRANDMASTER,BVHnc5CUju77ZhsNJjIhhbo6Gsg1KCWK-WDe1m3B-6qsJ6Q,욕받이서포터1,478,645,598,False,False,False,False
GRANDMASTER,LRwftMUweEAsGqr5RBiLER3tAP19_QaZCSOFsPDve2Z12JQ,e le  kun kun o ,478,1106,1095,False,False,True,False
GRANDMASTER,7hhNkDFUHgPLfhhY-GLh_AKisDE_EAxWiWJRaNdwebhziKI,ymggklk,478,424,333,True,False,False,False
GRANDMASTER,NXl8tyC6D1XEhorms3zMPfFkbv6oXtbxVvo2c8GzRyQjd6s,sdakljlk,478,655,608,False,False,True,True
GRANDMASTER,ZAwgN70U7hRZZYup5cOi5-iTjt3oT4DM7wUO26bdPG9YF-A,1wancibeishang,476,449,353,True,False,False,False
GRANDMASTER,DU46kLge3QHYYaCZWvBbUu-8LZAtSDmc01FjgydCcrvm7Q,넥넷피한,476,385,343,False,False,False,False
GRANDMASTER,RvKt9zVO5J90_-J1yw4WjXVVfoTAZl-E3VrOj-9Xx1ierC4,bugaoxing,475,457,374,True,False,False,False
GRANDMASTER,A6eyD80mBJYY5YNQiGMZZ1sX-Ov4VwNFnkpgJp7yKwf6op4,다시일어나,475,525,462,True,False,False,False
GRANDMASTER,GqUxqPTppeKqlkR5I9uHAmx2YsrhazWUOuOEX1yxLfOc5A,DWG 2Hyeon,475,732,733,True,False,False,False
GRANDMASTER,DH5N2B4p9vvmx62LG-wq0GT4_m-oJdD0n1t53ihZARkc5ww,tiaopigui,473,1066,1043,False,False,False,False
GRANDMASTER,rY0kFunWALwawOMxdLnPGE7duATkP0SMIP6BnpHPAdsk2L4,좀비맨,473,269,266,False,False,False,False
GRANDMASTER,6RTYADKY1A3uDgxpH-facsSLhFit-y7p1UDrmITwPVooArk,콜르키,472,383,357,False,False,False,False
GRANDMASTER,gbyeYmI4xhCxVKdZY8V8GbduFZrEVacNLQqEbvL3UJptRFU,gnujoymgnoh,472,729,725,False,False,True,False
GRANDMASTER,n3zUE_FxX9fMjC-64VK-DG_oXrfknuF3j3tRba_-pSg2e40,T1 Remy,472,809,764,True,False,False,False
GRANDMASTER,f6of2p2JSVngTTwG8f-rQHaOJ6KX_895vhnYphYFhH4-4Gc,안산사는 김예림,472,352,265,False,False,True,True
GRANDMASTER,_Ff3-9KkBguHgSnWqYW6KcZWKijDT7A8Im4qMtWSdhLveoo,lIIIlllIlIIIl,472,1095,1043,False,False,True,False
GRANDMASTER,72lHueR7ZOk2ajDEwMCFKzEE7IRh4ZqoqkRq84VcZOEurqY,cute aqin,471,245,158,False,False,True,False
GRANDMASTER,vCHlsoadaKX0NtKfOvNZgu_iRhLcSrZB75flHRst0jEwvsA,T1 Force,471,378,277,False,False,False,False
GRANDMASTER,tkknva-2AfPOvYSbbqI-8Hv3FmJRmFGBzmc2Mxttze-nVO4,dogdogdogdog,471,1287,1255,False,False,False,False
GRANDMASTER,3qiZ_5YH7A_mmhQ2DxjFQCRzC1cMRBvPGIArXku4RMCIDX8,구어글플레스토어,469,713,713,True,False,False,False
GRANDMASTER,qkvtB8FUsgLG9RJRNXUoQXVHvuCzabD0HVfsUuexfWULUQ,콜라없인못살아,469,329,312,True,False,False,False
GRANDMASTER,pc6AHpx6048_k4ax6JADe0BfDlLOFUzMdT-GeQTCVtAeUg,EfforTnT,469,511,514,False,False,True,False
GRANDMASTER,9fHKk6jGsI1g_GV6ww20zzD5rceNK7Ihw_SW54VuamrlJlU,장래희망슈퍼스타,468,210,166,False,False,False,False
GRANDMASTER,pyAailnKCwJeEhtTf4njICr14oaTFMKynjDo1ZgEsXzUZMU,5unrise,468,890,807,False,False,True,False
GRANDMASTER,S8O0vGPG5ZVoFNGaWLkg3iBWcd42WZRtIeP8xF1E-44Hmds,치타는 지쳐있다,468,225,181,True,False,False,False
GRANDMASTER,h0BhsSsRU0MIbRmg7Xeleel5o1sfy0U_xQZ7VDpSdUzplFo,MeetmeinToronto,468,359,338,False,False,False,True
GRANDMASTER,C47QZitjmfbCODcZGPkVLvXaINzKu93zmAEo7cdYwt5Jf1U,나를 지우다,467,302,210,True,False,False,False
GRANDMASTER,9TiJMz1inysNjeIskBBjpfqrwoejLwEuwHjzCxfuhlQPLUM,고랭지당근왕,467,234,199,False,False,False,False
GRANDMASTER,7LVo1RkSrCrj_ZZ7xjFRbZtdmriKQ8CPe3bsYmGqwgvgXlw,Sexiness,466,259,170,True,False,False,False
GRANDMASTER,Tw0myigcDvhP-F4cJ_EoLK2POQs21QjSH-31c3C8DYIZPcs,하루32게임,466,305,258,True,False,False,False
GRANDMASTER,rJQNdpfUsyeMdJHLvuPN0eo0b3lyNW6FqDG_5w1h4sHc4w,신 곤,464,362,314,False,False,False,False
GRANDMASTER,yk-lin2uvvHUMYc6d-cZPvg9Rzycc55FZj1u8HpseJ36cfc,선생님 죄송해요,463,225,147,False,False,False,False
GRANDMASTER,vgcIvdaGdQ_fMXDxQPnF4b6v75XpyT4A_naohrpDQWcn51g,사랑한다정휘인,463,267,264,False,False,False,False
GRANDMASTER,ibprg8xUWOhvfOGFMec1fHlu-7DLD4CTaG-ipfiq03wd77k,LOOK ME 1V2,463,512,426,False,False,False,False
GRANDMASTER,linhkj5TOclvX29rOmcvwgb_dj-Oope_hIFUdej7Gw3WJBM,Jigsaw910,463,735,710,False,False,True,False
GRANDMASTER,-XVvUUrNfWgp-GSaU1MuqLuAjc8EAnN5az7ZBErZ8r-oww,QnQ,462,279,222,True,False,False,False
GRANDMASTER,cPznmFLBXopbEZKmrG-RBXNL20vK3EMIU2Eeke7RkulV8vA,wangejiba,462,1005,1003,False,False,True,False
GRANDMASTER,YTbCtDwXPxjDmjXge_-AeTjMDziybf-UdHT_9ljgH0S6OzQ,바론먹는성계,462,936,880,False,False,False,False
GRANDMASTER,Zf1R8Rto14ipGFHlZNu_OpjoYgQM8Fgb2QDxCwLDeVQd41A,잔나님,461,323,271,True,False,False,False
GRANDMASTER,qtlJfXd7x4kseJpWKLLEXZLORJUmqAw690PMjJk4mM8LZYA,DRX Bella,461,344,258,False,False,False,False
GRANDMASTER,vuhptsFrQOPJtZmy9n2eCyVQuqK3g7ojWiWKAyi0elCXbeY,영리한 소년,460,402,317,False,False,False,False
GRANDMASTER,0BmGnRVDg231uEG3i8rBKL4kO5d-4_HQZ-CGyjgqnZEXKA,양누피808,460,589,557,False,False,True,False
GRANDMASTER,SVdu7edzXfD4C7eT8kB9CmLUD8ijIdkmB13C3NMOlsF-rOY,ad20,459,521,505,True,False,False,False
GRANDMASTER,W3pJyIbEjhWDPtGUIEhQIDI4UPn39dBcB9NsE4n72gfLnqM,황금고블린10,459,1047,1040,False,False,True,True
GRANDMASTER,FQKoeBAuoZIGq4dXGNRO70t6z8HFFOH2P68k4WicQQs7gKs,넌확실히강해졌다,459,411,391,False,False,False,False
GRANDMASTER,zhELkg3_lmU3mZn6Wnn7pLi_20M2F3CzMaPt8XDoHUdFqg,렝가프로지망생,459,398,339,False,False,True,False
GRANDMASTER,XWfpUb-kTCNODZKxI_uB7KM8WQ_lw9u0WNnmQf-YgNz36w,요플래,459,534,534,True,False,False,False
GRANDMASTER,GTY0gd7lsMy7iG0LlCeH7h5In4ukKs3jHuhvvPfQ5UKwUmk,Cheoli,458,359,306,True,False,False,False
GRANDMASTER,SYueZCaaUmx4ExOHfhOpT-KZF-UzUVB7Tmb__Ozg3y5TM-s,At the edge,458,1012,967,False,False,True,False
GRANDMASTER,_tdb21aGqO9HmyblS7A8EDWupW6kQqsS1u3T8iS2-7s4nlI,cewdqf,458,383,288,False,False,True,False
GRANDMASTER,htArvUUGhKrpA8pWbJDIiYK4OPhYh3YHcyoQTsQdMGUD-CQ,애완바위게,458,573,583,True,False,False,False
GRANDMASTER,TyidR7_i1RwibeQM_v_blkiMw9I9sjexdGdBOm_vcL-R9WY,목당기고허리피자,457,103,53,False,False,False,True
GRANDMASTER,04Q159z5vT5bW5xXJ7N2xUvG8m2U1Yq18918FMuKRFkUDQ,통실통실 털뭉치,457,535,542,False,False,True,False
GRANDMASTER,lTVTP9ikC5ImwoY_CsffrQrRQDeSYsEx24v7RKMsYo4uRZ0,hongquanlu38xian,457,915,878,False,False,True,True
GRANDMASTER,6YBA842A6F6gsoVr2KKfGW9kBkVrfR9tFDXOwaOKFp_Luio,수수께끼고기덮밥,457,657,620,False,False,True,False
GRANDMASTER,bBepd9UJ7IrZ-MCBLfWKynPJNCg3Cjaz_n2_olK5rPUxXMk,xihuan daye,456,544,482,False,False,False,True
GRANDMASTER,w92NpvdBvq-W3fFosrpHtCYzW6dPPMw0b3swg3wzBOOdVwc,RoetemOvO,456,187,158,False,False,False,False
GRANDMASTER,32BVtsX_vx9kGeaptF0Mpr565Jobi5sZFTKsxzB68r9c0cY,FA Veritas,456,608,558,True,False,False,False
GRANDMASTER,7pEhz8xt6SF0xDwtuoJl1Gd1ukjfFGoml9Pmsfxo474h5Fk,ku luo qi boy,456,299,208,False,False,True,False
GRANDMASTER,blP9m-RMIhIOlk4m3TnqPIIQIoqgfe2lYqfVOggKtdDrCWk,끌라우즈,456,402,381,False,False,True,True
GRANDMASTER,1jIAunk1ZlYB1kX7_VbhbSoqJAsHwkL9-qepoHB1zCWf6co,Toby Dreamditch,455,120,111,True,False,False,False
GRANDMASTER,x_rj0n35O66HdBwC6wLXJQ-lguuJhJk50Enamqfb3uqSPIY,Xialu Plz,455,184,160,False,False,False,False
